allele_name	gene_family	consensus_gene_name	consensus_product	threshold	alleles_at_maximum_threshold	number_genomes	average_dose	min_dose	max_dose	genomes_containing_fissions	genomes_containing_duplications	number_fission_loci	number_duplicated_loci	no_loci	products	gene_names	min_length(bp)	max_length(bp)	average_length(bp)
g01141_00004	g01141	pflA	Pyruvate formate-lyase 1-activating enzyme	90	5	377	1	1	1	1	0	1	0	377	Pyruvate formate-lyase 1-activating enzyme(298):4-hydroxyphenylacetate decarboxylase activating enzyme(78):hypothetical protein(2)	pflA(298):csdA(78):NA(2)	456	1128	1085.42
g02811_2_00008	g02811_2	NA	hypothetical protein	90	3	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	249	354	301.50
g02811_2_00009	g02811_2	NA	hypothetical protein	90	3	5	1	1	1	0	0	0	0	5	hypothetical protein(5)	NA(5)	264	264	264.00
g02644_00004	g02644	NA	hypothetical protein	90	4	117	1	1	1	2	0	2	0	117	hypothetical protein(119)	NA(119)	255	969	916.41
g02644_00005	g02644	NA	hypothetical protein	90	4	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	984	984	984.00
g02644_00006	g02644	NA	hypothetical protein	90	4	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	264	264	264.00
g01340_00004	g01340	csrA	Carbon storage regulator 	90	9	42	1.10	1	3	0	3	0	4	46	Carbon storage regulator (39):Carbon storage regulator(7)	csrA(46)	204	255	216.46
g01340_00005	g01340	csrA	Carbon storage regulator	90	9	4	1	1	1	0	0	0	0	4	Carbon storage regulator(4)	csrA(4)	198	198	198.00
g00543_00004	g00543	NA	hypothetical protein	90	11	379	1	1	1	2	0	2	0	379	hypothetical protein(381)	NA(381)	240	1212	1188.20
g02503_00004	g02503	NA	hypothetical protein	90	5	120	1	1	1	0	0	0	0	120	hypothetical protein(120)	NA(120)	174	294	292.00
g02503_00005	g02503	NA	hypothetical protein	90	5	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	294	294	294.00
g02503_00006	g02503	NA	hypothetical protein	90	5	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	294	294	294.00
g02769_00004	g02769	glmU	Bifunctional protein GlmU	90	4	378	1.01	1	3	0	1	0	2	380	Bifunctional protein GlmU(380)	glmU(380)	1386	1431	1386.12
g00414_00005	g00414	atpG	ATP synthase gamma chain	90	14	266	1.02	1	2	1	6	1	6	272	ATP synthase gamma chain(272):hypothetical protein(1)	atpG(272):NA(1)	219	882	862.38
g00414_00006	g00414	atpG	ATP synthase gamma chain%2C sodium ion specific	90	14	28	1	1	1	0	0	0	0	28	ATP synthase gamma chain%2C sodium ion specific(18):ATP synthase gamma chain(10)	atpG(28)	948	948	948.00
g00414_00007	g00414	atpG	ATP synthase gamma chain	90	14	1	1	1	1	0	0	0	0	1	ATP synthase gamma chain(1)	atpG(1)	867	867	867.00
g00414_00008	g00414	atpG	ATP synthase gamma chain	90	14	1	1	1	1	0	0	0	0	1	ATP synthase gamma chain(1)	atpG(1)	870	870	870.00
g03274_00004	g03274	pheS	Phenylalanine--tRNA ligase alpha subunit	90	1	379	1	1	1	1	0	1	0	379	Phenylalanine--tRNA ligase alpha subunit(380)	pheS(380)	246	1017	1012.98
g00256_2_00008	g00256_2	NA	hypothetical protein	90	13	206	1.01	1	2	0	2	0	2	208	hypothetical protein(208)	NA(208)	264	267	264.01
g01088_00004	g01088	NA	hypothetical protein	90	2	378	1.01	1	3	5	1	6	2	380	hypothetical protein(387)	NA(387)	240	1290	1264.16
g02006_00004	g02006	arcB	Aerobic respiration control sensor protein ArcB	90	6	82	1	1	1	0	0	0	0	82	Aerobic respiration control sensor protein ArcB(82)	arcB(82)	909	909	909.00
g02006_00005	g02006	arcB	Aerobic respiration control sensor protein ArcB	90	6	296	1	1	1	2	0	2	0	296	Aerobic respiration control sensor protein ArcB(296):hypothetical protein(2)	arcB(296):NA(2)	168	909	901.76
g03406_00004	g03406	rimP	Ribosome maturation factor RimP	90	3	374	1	1	1	1	0	1	0	374	Ribosome maturation factor RimP(375)	rimP(375)	195	444	442.95
g04547_00004	g04547	NA	hypothetical protein	90	1	21	1	1	1	16	0	16	0	21	hypothetical protein(37)	NA(37)	567	1284	672.57
g01669_1_00005	g01669_1	xecE	2-(S)-hydroxypropyl-CoM dehydrogenase	90	7	365	1	1	1	0	0	0	0	365	2-(S)-hydroxypropyl-CoM dehydrogenase(320):3-oxoacyl-[acyl-carrier-protein] reductase FabG(44):3-oxoacyl-[acyl-carrier-protein] reductase FabG1(1)	xecE(320):fabG(44):fabG1(1)	381	699	698.13
g01958_1_00007	g01958_1	NA	hypothetical protein	90	1	116	1.08	1	2	76	9	76	9	125	hypothetical protein(204)	NA(204)	162	2496	1402.32
g02264_2_00007	g02264_2	acn	Aconitate hydratase A	90	1	11	1	1	1	0	0	0	0	11	Aconitate hydratase A(11)	acn(11)	2841	2841	2841.00
g02278_00004	g02278	hbpA	Heme-binding protein A	90	3	377	1	1	1	4	0	4	0	377	Heme-binding protein A(376):Periplasmic oligopeptide-binding protein(3):hypothetical protein(2)	hbpA(376):oppA(3):NA(2)	294	2184	2155.82
g00274_00004	g00274	NA	hypothetical protein	90	23	374	1	1	1	7	0	7	0	374	hypothetical protein(381)	NA(381)	165	801	783.18
g00274_00005	g00274	NA	hypothetical protein	90	23	5	1	1	1	0	0	0	0	5	hypothetical protein(5)	NA(5)	858	858	858.00
g01223_00004	g01223	lpoA	Penicillin-binding protein activator LpoA	90	7	379	1	1	1	5	0	5	0	379	Penicillin-binding protein activator LpoA(384)	lpoA(384)	420	1812	1786.79
g00130_7_00043	g00130_7	apxIB	Toxin RTX-I translocation ATP-binding protein	90	2	3	1	1	1	0	0	0	0	3	Toxin RTX-I translocation ATP-binding protein(3)	apxIB(3)	2121	2121	2121.00
g00130_7_00044	g00130_7	lmrA	Multidrug resistance ABC transporter ATP-binding and permease protein	90	2	2	1	1	1	0	0	0	0	2	Multidrug resistance ABC transporter ATP-binding and permease protein(2)	lmrA(2)	1887	1887	1887.00
g01103_00004	g01103	outO	Type 4 prepilin-like proteins leader peptide-processing enzyme	90	6	377	1	1	1	3	0	3	0	377	Type 4 prepilin-like proteins leader peptide-processing enzyme(378):Leader peptidase PppA(1):hypothetical protein(1)	outO(378):pppA(1):NA(1)	180	876	856.89
g01225_00004	g01225	yvdP	6-hydroxy-D-nicotine oxidase	90	9	379	1	1	1	3	0	3	0	379	6-hydroxy-D-nicotine oxidase(376):putative FAD-linked oxidoreductase YvdP(3):hypothetical protein(2):Mitomycin radical oxidase(1)	NA(378):yvdP(3):mcrA(1)	285	1773	1753.16
g01887_00004	g01887	ung	Uracil-DNA glycosylase	90	2	379	1	1	1	4	0	4	0	379	Uracil-DNA glycosylase(380):hypothetical protein(3)	ung(380):NA(3)	126	720	711.98
g02058_1_00007	g02058_1	nagZ	Beta-hexosaminidase	90	4	379	1	1	1	1	0	1	0	379	Beta-hexosaminidase(379):hypothetical protein(1)	nagZ(379):NA(1)	282	1188	1143.09
g01621_00004	g01621	NA	hypothetical protein	90	4	378	1	1	1	1	0	1	0	378	hypothetical protein(379)	NA(379)	168	501	498.09
g01132_00004	g01132	gatA	Glutamyl-tRNA(Gln) amidotransferase subunit A	90	5	379	1	1	1	3	0	3	0	379	Glutamyl-tRNA(Gln) amidotransferase subunit A(382)	gatA(382)	276	1452	1440.72
g01423_00004	g01423	NA	hypothetical protein	90	8	66	1	1	1	0	0	0	0	66	hypothetical protein(66)	NA(66)	756	819	817.36
g01423_00005	g01423	NA	hypothetical protein	90	8	18	1	1	1	0	0	0	0	18	hypothetical protein(18)	NA(18)	489	819	800.67
g01452_00004	g01452	gpmI	2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase	90	3	379	1.01	1	2	3	3	3	3	382	2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase(385)	gpmI(385)	138	1545	1521.76
g01828_00004	g01828	NA	hypothetical protein	90	5	379	1.00	1	2	2	1	2	1	380	hypothetical protein(382)	NA(382)	249	1071	1062.21
g02649_2_00007	g02649_2	kdsD	Arabinose 5-phosphate isomerase KdsD	90	1	9	1	1	1	0	0	0	0	9	Arabinose 5-phosphate isomerase KdsD(9)	kdsD(9)	966	966	966.00
g01232_2_00004	g01232_2	NA	hypothetical protein	90	1	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	213	213	213.00
g02837_00004	g02837	hisI	Phosphoribosyl-AMP cyclohydrolase	90	4	379	1	1	1	1	0	1	0	379	Phosphoribosyl-AMP cyclohydrolase(378):Phosphoribosyl-ATP pyrophosphatase(2)	hisI(378):hisE(2)	210	624	621.90
g03358_00004	g03358	NA	hypothetical protein	90	2	377	1	1	1	1	0	1	0	377	hypothetical protein(378)	NA(378)	171	402	400.88
g02555_00004	g02555	ompR	Transcriptional regulatory protein OmpR	90	4	372	1	1	1	1	0	1	0	372	Transcriptional regulatory protein OmpR(372):Phosphate regulon transcriptional regulatory protein PhoB(1)	ompR(372):phoB(1)	330	726	721.80
g00166_2_00008	g00166_2	NA	hypothetical protein	90	9	202	1.00	1	2	2	1	2	1	203	hypothetical protein(205)	NA(205)	177	2007	1978.49
g00166_2_00009	g00166_2	NA	hypothetical protein	90	9	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	1992	1998	1995.00
g00166_2_00010	g00166_2	NA	hypothetical protein	90	9	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	2007	2007	2007.00
g01167_00004	g01167	yraA	Putative cysteine protease YraA	90	5	361	1	1	1	4	0	4	0	361	Putative cysteine protease YraA(360):hypothetical protein(5)	yraA(360):NA(5)	219	585	579.02
g02612_00004	g02612	mlaA	putative phospholipid-binding lipoprotein MlaA	90	5	379	1	1	1	1	0	1	0	379	putative phospholipid-binding lipoprotein MlaA(379):hypothetical protein(1)	mlaA(379):NA(1)	237	768	765.56
g01582_00004	g01582	fliM	Flagellar motor switch protein FliM	90	8	379	1	1	1	1	0	1	0	379	Flagellar motor switch protein FliM(379):hypothetical protein(1)	fliM(379):NA(1)	183	1062	1057.74
g02041_1_00004	g02041_1	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	90	3	379	1	1	1	2	0	2	0	379	N-acetylmuramoyl-L-alanine amidase AmiC(379):hypothetical protein(2):N-acetylmuramoyl-L-alanine amidase AmiB(1)	amiC(379):NA(2):amiB(1)	165	1434	1417.39
g00175_2_00022	g00175_2	csrA	Carbon storage regulator	90	33	104	1.03	1	2	0	3	0	3	107	Carbon storage regulator(107)	csrA(107)	261	261	261.00
g00175_2_00023	g00175_2	csrA	Carbon storage regulator 	90	33	5	1	1	1	0	0	0	0	5	Carbon storage regulator (5)	csrA(5)	273	273	273.00
g00175_2_00024	g00175_2	csrA	Carbon storage regulator 	90	33	3	1	1	1	0	0	0	0	3	Carbon storage regulator (3)	csrA(3)	297	297	297.00
g00175_2_00025	g00175_2	csrA	Carbon storage regulator	90	33	19	1	1	1	0	0	0	0	19	Carbon storage regulator(19)	csrA(19)	273	273	273.00
g00175_2_00026	g00175_2	csrA	Carbon storage regulator 	90	33	1	1	1	1	0	0	0	0	1	Carbon storage regulator (1)	csrA(1)	273	273	273.00
g00175_2_00027	g00175_2	csrA	Carbon storage regulator 	90	33	1	1	1	1	0	0	0	0	1	Carbon storage regulator (1)	csrA(1)	273	273	273.00
g00175_2_00028	g00175_2	csrA	Carbon storage regulator 	90	33	15	1	1	1	0	0	0	0	15	Carbon storage regulator (15)	csrA(15)	267	267	267.00
g00175_2_00029	g00175_2	csrA	Carbon storage regulator 	90	33	2	1	1	1	0	0	0	0	2	Carbon storage regulator (2)	csrA(2)	255	255	255.00
g00175_2_00030	g00175_2	csrA	Carbon storage regulator 	90	33	22	1	1	1	0	0	0	0	22	Carbon storage regulator (22)	csrA(22)	267	267	267.00
g00175_2_00031	g00175_2	csrA	Carbon storage regulator	90	33	2	1	1	1	0	0	0	0	2	Carbon storage regulator(2)	csrA(2)	273	273	273.00
g00175_2_00032	g00175_2	csrA	Carbon storage regulator	90	33	14	1	1	1	0	0	0	0	14	Carbon storage regulator(14)	csrA(14)	261	261	261.00
g00175_2_00033	g00175_2	csrA	Carbon storage regulator 	90	33	76	1	1	1	0	0	0	0	76	Carbon storage regulator (42):Carbon storage regulator(34)	csrA(76)	225	225	225.00
g00175_2_00034	g00175_2	csrA	Carbon storage regulator	90	33	1	1	1	1	0	0	0	0	1	Carbon storage regulator(1)	csrA(1)	261	261	261.00
g00175_2_00036	g00175_2	csrA	Carbon storage regulator 	90	33	120	1	1	1	0	0	0	0	120	Carbon storage regulator (120)	csrA(120)	237	237	237.00
g00175_2_00037	g00175_2	csrA	Carbon storage regulator	90	33	31	1	1	1	0	0	0	0	31	Carbon storage regulator(31)	csrA(31)	159	159	159.00
g00175_2_00038	g00175_2	csrA	Carbon storage regulator	90	33	27	1	1	1	0	0	0	0	27	Carbon storage regulator(27)	csrA(27)	261	261	261.00
g01163_2_00008	g01163_2	NA	hypothetical protein	90	2	14	1	1	1	0	0	0	0	14	hypothetical protein(14)	NA(14)	459	459	459.00
g01163_2_00009	g01163_2	NA	hypothetical protein	90	2	12	1	1	1	0	0	0	0	12	hypothetical protein(12)	NA(12)	291	291	291.00
g00287_2_00005	g00287_2	NA	Ribonuclease	90	7	286	1.02	1	2	1	6	1	6	292	Ribonuclease(293)	NA(293)	165	1362	1351.26
g04854_00004	g04854	mrdB	Peptidoglycan glycosyltransferase MrdB	90	1	378	1	1	1	1	0	1	0	378	Peptidoglycan glycosyltransferase MrdB(379)	mrdB(379)	483	1119	1116.08
g02873_00004	g02873	rplD	50S ribosomal protein L4	90	2	378	1	1	1	1	0	1	0	378	50S ribosomal protein L4(379)	rplD(379)	309	606	604.18
g02381_00004	g02381	nagZ	Beta-hexosaminidase	90	3	379	1	1	1	3	0	3	0	379	Beta-hexosaminidase(360):Beta-hexosaminidase A(21):hypothetical protein(1)	nagZ(360):NA(22)	285	1152	1030.81
g02431_00004	g02431	hypD	Hydrogenase expression/formation protein HypD	90	5	374	1	1	1	2	0	2	0	374	Hydrogenase expression/formation protein HypD(376)	hypD(376)	375	1107	1098.99
g02040_2_00005	g02040_2	NA	hypothetical protein	90	1	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	153	153	153.00
g02709_00004	g02709	pdhB	Pyruvate dehydrogenase E1 component subunit beta	90	3	379	1	1	1	2	0	2	0	379	Pyruvate dehydrogenase E1 component subunit beta(379):2-oxoisovalerate dehydrogenase subunit alpha(2)	pdhB(379):bfmBAA(2)	783	2238	2225.77
g01810_00004	g01810	rtcB	RNA-splicing ligase RtcB	90	6	378	1	1	1	1	0	1	0	378	RNA-splicing ligase RtcB(379)	rtcB(379)	612	1446	1427.56
g03924_00004	g03924	aroK	Shikimate kinase 1	90	2	378	1	1	1	1	0	1	0	378	Shikimate kinase 1(379)	aroK(379)	216	528	526.05
g00784_00009	g00784	NA	hypothetical protein	90	13	8	1	1	1	0	0	0	0	8	hypothetical protein(8)	NA(8)	417	426	420.38
g00784_00010	g00784	NA	hypothetical protein	90	13	33	1	1	1	0	0	0	0	33	hypothetical protein(33)	NA(33)	423	423	423.00
g00784_00011	g00784	NA	hypothetical protein	90	13	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	420	420	420.00
g00784_00012	g00784	NA	hypothetical protein	90	13	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	417	417	417.00
g00784_00013	g00784	NA	hypothetical protein	90	13	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	414	414	414.00
g00784_00014	g00784	NA	hypothetical protein	90	13	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	465	465	465.00
g00784_00015	g00784	NA	hypothetical protein	90	13	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	423	423	423.00
g03640_00004	g03640	dapA	4-hydroxy-tetrahydrodipicolinate synthase	90	2	72	1	1	1	1	0	1	0	72	4-hydroxy-tetrahydrodipicolinate synthase(73)	dapA(73)	297	900	887.47
g01143_2_00007	g01143_2	NA	hypothetical protein	90	2	31	1	1	1	0	0	0	0	31	hypothetical protein(31)	NA(31)	1035	1035	1035.00
g02416_00004	g02416	glmM	Phosphoglucosamine mutase	90	1	376	1.00	1	2	3	1	3	1	377	Phosphoglucosamine mutase(380)	glmM(380)	147	1368	1353.62
g00293_2_00013	g00293_2	kynB	Kynurenine formamidase	90	9	1	1	1	1	0	0	0	0	1	Kynurenine formamidase(1)	kynB(1)	699	699	699.00
g00293_2_00014	g00293_2	kynB	Kynurenine formamidase	90	9	1	1	1	1	0	0	0	0	1	Kynurenine formamidase(1)	kynB(1)	699	699	699.00
g00293_2_00015	g00293_2	kynB	Kynurenine formamidase	90	9	2	1	1	1	0	0	0	0	2	Kynurenine formamidase(2)	kynB(2)	696	696	696.00
g00293_2_00016	g00293_2	kynB	Kynurenine formamidase	90	9	2	1	1	1	0	0	0	0	2	Kynurenine formamidase(2)	kynB(2)	684	684	684.00
g00293_2_00017	g00293_2	kynB	Kynurenine formamidase	90	9	2	1	1	1	1	0	1	0	2	Kynurenine formamidase(2):hypothetical protein(1)	kynB(2):NA(1)	285	711	438.00
g00293_2_00018	g00293_2	kynB	Kynurenine formamidase	90	9	14	1	1	1	0	0	0	0	14	Kynurenine formamidase(14)	kynB(14)	684	684	684.00
g00293_2_00019	g00293_2	kynB	Kynurenine formamidase	90	9	2	1	1	1	0	0	0	0	2	Kynurenine formamidase(2)	kynB(2)	684	684	684.00
g00293_2_00020	g00293_2	kynB	Kynurenine formamidase	90	9	1	1	1	1	0	0	0	0	1	Kynurenine formamidase(1)	kynB(1)	702	702	702.00
g00840_1_00006	g00840_1	dmlR	HTH-type transcriptional regulator DmlR	90	10	379	1	1	1	0	0	0	0	379	HTH-type transcriptional regulator DmlR(379)	dmlR(379)	723	870	866.56
g00162_00027	g00162	NA	hypothetical protein	90	36	12	1	1	1	0	0	0	0	12	hypothetical protein(12)	NA(12)	450	450	450.00
g00162_00028	g00162	NA	hypothetical protein	90	36	15	1	1	1	0	0	0	0	15	hypothetical protein(15)	NA(15)	450	450	450.00
g00162_00029	g00162	NA	hypothetical protein	90	36	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	450	450	450.00
g00162_00030	g00162	NA	hypothetical protein	90	36	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	450	450	450.00
g00162_00031	g00162	NA	hypothetical protein	90	36	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	450	450	450.00
g00162_00032	g00162	NA	hypothetical protein	90	36	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	450	450	450.00
g00162_00033	g00162	NA	hypothetical protein	90	36	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	444	444	444.00
g00162_00034	g00162	NA	hypothetical protein	90	36	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	438	438	438.00
g00162_00035	g00162	NA	hypothetical protein	90	36	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	432	432	432.00
g00162_00036	g00162	NA	hypothetical protein	90	36	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	429	429	429.00
g00162_00037	g00162	NA	hypothetical protein	90	36	15	1	1	1	0	0	0	0	15	hypothetical protein(15)	NA(15)	456	522	460.40
g00162_00038	g00162	NA	hypothetical protein	90	36	67	1	1	1	0	0	0	0	67	hypothetical protein(67)	NA(67)	438	438	438.00
g00162_00039	g00162	NA	hypothetical protein	90	36	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	444	444	444.00
g00162_00040	g00162	NA	hypothetical protein	90	36	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	438	438	438.00
g00162_00041	g00162	NA	hypothetical protein	90	36	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	438	438	438.00
g00162_00042	g00162	NA	hypothetical protein	90	36	1	2	2	2	0	1	0	1	2	hypothetical protein(2)	NA(2)	258	435	346.50
g00162_00043	g00162	NA	hypothetical protein	90	36	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	444	444	444.00
g00162_00044	g00162	NA	hypothetical protein	90	36	43	1	1	1	0	0	0	0	43	hypothetical protein(43)	NA(43)	441	441	441.00
g00162_00045	g00162	NA	hypothetical protein	90	36	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	441	441	441.00
g00162_00046	g00162	NA	hypothetical protein	90	36	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	447	447	447.00
g00162_00047	g00162	NA	hypothetical protein	90	36	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	444	444	444.00
g00162_00048	g00162	NA	hypothetical protein	90	36	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	441	441	441.00
g00162_00049	g00162	NA	hypothetical protein	90	36	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	438	438	438.00
g00162_00050	g00162	NA	hypothetical protein	90	36	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	438	438	438.00
g00162_00051	g00162	NA	hypothetical protein	90	36	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	438	438	438.00
g00264_2_00009	g00264_2	NA	hypothetical protein	90	5	362	1.58	1	5	0	155	0	209	571	hypothetical protein(571)	NA(571)	147	1029	836.63
g01042_2_00008	g01042_2	dam	DNA adenine methylase	90	1	118	1	1	1	0	0	0	0	118	DNA adenine methylase(118)	dam(118)	537	837	833.47
g03001_00004	g03001	flgG	Flagellar basal-body rod protein FlgG	90	3	379	1	1	1	1	0	1	0	379	Flagellar basal-body rod protein FlgG(380)	flgG(380)	237	786	782.07
g00774_00005	g00774	NA	hypothetical protein	90	13	218	1	1	1	0	0	0	0	218	hypothetical protein(218)	NA(218)	234	234	234.00
g00774_00006	g00774	NA	hypothetical protein	90	13	24	1	1	1	0	0	0	0	24	hypothetical protein(24)	NA(24)	234	234	234.00
g00774_00007	g00774	NA	hypothetical protein	90	13	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	234	234	234.00
g00774_00008	g00774	NA	hypothetical protein	90	13	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	234	234	234.00
g00774_00009	g00774	NA	hypothetical protein	90	13	102	1.01	1	2	0	1	0	1	103	hypothetical protein(103)	NA(103)	234	234	234.00
g00774_00010	g00774	NA	hypothetical protein	90	13	5	1	1	1	0	0	0	0	5	hypothetical protein(5)	NA(5)	234	234	234.00
g00774_00011	g00774	NA	hypothetical protein	90	13	18	1	1	1	0	0	0	0	18	hypothetical protein(18)	NA(18)	234	234	234.00
g00186_1_00011	g00186_1	ptlG	Type IV secretion system protein PtlG	90	18	131	1.06	1	2	0	8	0	8	139	Type IV secretion system protein PtlG(109):Type IV secretion system protein virB10(30)	ptlG(109):NA(30)	1242	1248	1245.80
g02833_00004	g02833	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	90	3	379	1	1	1	2	0	2	0	379	2-dehydro-3-deoxyphosphooctonate aldolase(381)	kdsA(381)	219	828	819.88
g02319_00004	g02319	czcD	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter	90	3	379	1	1	1	2	0	2	0	379	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter(379):Metal cation efflux system protein CzcD(2)	czcD(381)	342	927	919.72
g02092_1_00007	g02092_1	NA	hypothetical protein	90	1	123	1	1	1	19	0	19	0	123	hypothetical protein(142)	NA(142)	282	1110	933.93
g01087_2_00008	g01087_2	NA	hypothetical protein	90	2	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	174	174	174.00
g01087_2_00009	g01087_2	NA	hypothetical protein	90	2	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	171	171	171.00
g02530_1_00007	g02530_1	NA	hypothetical protein	90	4	56	1	1	1	2	0	2	0	56	hypothetical protein(58)	NA(58)	207	528	506.59
g02530_1_00008	g02530_1	NA	hypothetical protein	90	4	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	528	528	528.00
g02393_00004	g02393	NA	hypothetical protein	90	1	379	1	1	1	2	0	2	0	379	hypothetical protein(381)	NA(381)	402	2001	1989.28
g03334_00007	g03334	NA	hypothetical protein	90	3	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	282	282	282.00
g03334_00008	g03334	NA	hypothetical protein	90	3	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	474	573	523.50
g03334_00009	g03334	NA	hypothetical protein	90	3	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	213	213	213.00
g02728_00004	g02728	NA	hypothetical protein	90	3	7	1	1	1	3	0	3	0	7	hypothetical protein(10)	NA(10)	444	1188	848.70
g00659_2_00010	g00659_2	fabI	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	90	9	53	1	1	1	0	0	0	0	53	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI(53)	fabI(53)	756	756	756.00
g00659_2_00011	g00659_2	fabI	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	90	9	1	1	1	1	0	0	0	0	1	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI(1)	fabI(1)	429	429	429.00
g00659_2_00012	g00659_2	fabI	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	90	9	1	1	1	1	0	0	0	0	1	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI(1)	fabI(1)	615	615	615.00
g00659_2_00013	g00659_2	fabI	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	90	9	46	1	1	1	0	0	0	0	46	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI(46)	fabI(46)	585	756	752.28
g00659_2_00014	g00659_2	fabI	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	90	9	1	1	1	1	0	0	0	0	1	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI(1)	fabI(1)	330	330	330.00
g00659_2_00015	g00659_2	fabI	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	90	9	2	1	1	1	0	0	0	0	2	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI(2)	fabI(2)	768	768	768.00
g00829_00004	g00829	truB	tRNA pseudouridine synthase B	90	6	376	1	1	1	1	0	1	0	376	tRNA pseudouridine synthase B(377)	truB(377)	324	912	909.30
