allele_name	gene_family	consensus_gene_name	consensus_product	threshold	alleles_at_maximum_threshold	number_genomes	average_dose	min_dose	max_dose	genomes_containing_fissions	genomes_containing_duplications	number_fission_loci	number_duplicated_loci	no_loci	products	gene_names	min_length(bp)	max_length(bp)	average_length(bp)
g00915_00004	g00915	NA	4'-phosphopantetheinyl transferase-like protein	90	1	775	1	1	1	6	0	6	0	775	4'-phosphopantetheinyl transferase-like protein(781)	NA(781)	141	645	639.48
g02426_00004	g02426	dpnM	Modification methylase DpnIIA	90	1	17	1.06	1	2	1	1	1	1	18	Modification methylase DpnIIA(18):Type-2 restriction enzyme MboI(1)	dpnM(18):mboIR(1)	561	1662	1565.53
g00418_00004	g00418	leuA1	isopropylmalate synthase-related protein	90	7	541	1.23	1	2	539	122	541	122	663	isopropylmalate synthase-related protein(702):yrdC/SUA5 multi-domain translation factor protein(538):hypothetical protein(7)	leuA1(702):sua5(538):NA(7)	180	1521	763.41
g00418_00005	g00418	sua5	yrdC/SUA5 multi-domain translation factor protein	90	7	49	1	1	1	0	0	0	0	49	yrdC/SUA5 multi-domain translation factor protein(49)	sua5(49)	636	642	641.88
g00418_00006	g00418	leuA1	isopropylmalate synthase-related protein	90	7	48	1	1	1	0	0	0	0	48	isopropylmalate synthase-related protein(48)	leuA1(48)	546	1146	1133.50
g02732_00004	g02732	NA	hypothetical protein	90	1	29	1	1	1	3	0	3	0	29	hypothetical protein(32)	NA(32)	348	1041	935.53
g01797_00004	g01797	NA	hypothetical protein	90	2	25	1	1	1	1	0	1	0	25	hypothetical protein(26)	NA(26)	183	1281	1176.23
g01164_00004	g01164	NA	hypothetical protein	90	3	179	1.08	1	2	1	15	1	15	194	hypothetical protein(195)	NA(195)	162	675	609.71
g02365_00004	g02365	NA	small integral membrane protein	90	3	777	1.00	1	2	0	3	0	3	780	small integral membrane protein(780)	NA(780)	234	240	239.98
g04944_00004	g04944	NA	hypothetical protein	90	1	777	1.00	1	2	0	3	0	3	780	hypothetical protein(780)	NA(780)	741	2937	2931.39
g01150_2_00008	g01150_2	NA	NAD-dependent epimerase/dehydratase family protein	90	1	4	1	1	1	0	0	0	0	4	NAD-dependent epimerase/dehydratase family protein(4)	NA(4)	948	948	948.00
g00392_1_00008	g00392_1	NA	hypothetical protein	90	7	622	1	1	1	0	0	0	0	622	hypothetical protein(616):regulatory protein(6)	NA(622)	405	558	546.91
g00392_1_00009	g00392_1	NA	hypothetical protein	90	7	154	1.01	1	2	0	1	0	1	155	hypothetical protein(154):regulatory protein(1)	NA(155)	474	549	548.52
g01064_3_00007	g01064_3	NA	hypothetical protein	90	1	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	303	369	325.00
g02815_00004	g02815	panB	putative 3-methyl-2-oxobutanoate hydroxymethyltransferase	90	2	778	1.00	1	2	2	1	2	1	779	putative 3-methyl-2-oxobutanoate hydroxymethyltransferase(781)	panB(781)	174	819	816.63
g00938_3_00006	g00938_3	NA	hypothetical protein	90	3	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	336	336	336.00
g00938_3_00007	g00938_3	NA	hypothetical protein	90	3	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	147	147	147.00
g01020_00004	g01020	NA	putative hydrolase	90	2	778	1	1	1	2	0	2	0	778	putative hydrolase(780)	NA(780)	255	801	798.95
g00825_1_00007	g00825_1	NA	membrane protein	90	9	776	1.00	1	2	0	1	0	1	777	membrane protein(777)	NA(777)	387	456	455.86
g00186_2_00004	g00186_2	NA	serine-threonine rich protein	90	3	17	1	1	1	0	0	0	0	17	serine-threonine rich protein(16):hypothetical protein(1)	NA(17)	483	4923	745.94
g02661_00006	g02661	mecA	penicillin-binding protein 2 prime	90	2	225	1.00	1	2	0	1	0	1	226	penicillin-binding protein 2 prime(226)	mecA(226)	177	2007	1973.14
g02661_00007	g02661	mecA	penicillin-binding protein 2 prime	90	2	33	1	1	1	0	0	0	0	33	penicillin-binding protein 2 prime(33)	mecA(33)	1998	1998	1998.00
g01532_1_00007	g01532_1	opuCB	glycine betaine/choline ABC superfamily ATP binding cassette transporter%2C membrane protein	90	3	778	1.00	1	2	0	2	0	2	780	glycine betaine/choline ABC superfamily ATP binding cassette transporter%2C membrane protein(780)	opuCB(780)	465	636	635.74
g01040_00004	g01040	NA	hypothetical protein	90	5	776	1.00	1	2	2	3	2	3	779	hypothetical protein(781)	NA(781)	375	1167	1162.63
g00820_00004	g00820	NA	putative transcriptional activator	90	5	778	1.00	1	2	2	2	2	2	780	putative transcriptional activator(782)	NA(782)	126	477	472.34
g03765_00004	g03765	ychF	GTP-dependent nucleic acid-binding protein EngD	90	1	778	1.01	1	2	0	6	0	6	784	GTP-dependent nucleic acid-binding protein EngD(784)	ychF(784)	1098	1098	1098.00
g01752_00004	g01752	queH	Epoxyqueuosine reductase QueH	90	3	778	1.00	1	2	2	1	2	1	779	Epoxyqueuosine reductase QueH(781)	queH(781)	210	723	720.48
g03749_00004	g03749	NA	FAD-dependent oxidoreductase	90	1	778	1.00	1	2	1	1	1	1	779	FAD-dependent oxidoreductase(780)	NA(780)	363	1128	1123.45
g00259_2_00010	g00259_2	NA	putative ATP/GTP-binding protein	90	4	247	1.04	1	3	6	8	6	10	257	putative ATP/GTP-binding protein(257):hypothetical protein(7):FtsK/SpoIIIE family cell division protein(1)	NA(265)	159	2601	2308.53
g02753_00004	g02753	accA	acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	90	2	777	1.00	1	2	0	1	0	1	778	acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha(778)	accA(778)	945	945	945.00
g00252_3_00005	g00252_3	lukD	leukocidin LukD precursor	90	5	73	1.11	1	2	4	8	4	8	81	leukocidin LukD precursor(80):Panton-Valentine leukocidin chain F precursor(5)	lukD(80):lukF-PV(5)	255	984	828.49
g00252_3_00007	g00252_3	lukF-PV	Panton-Valentine leukocidin chain F precursor	90	5	28	1.04	1	2	0	1	0	1	29	Panton-Valentine leukocidin chain F precursor(29)	lukF-PV(29)	462	987	948.31
g02051_00004	g02051	sepA	Multidrug resistance efflux pump SepA	90	2	773	1.00	1	2	0	3	0	3	776	Multidrug resistance efflux pump SepA(776)	sepA(776)	465	474	468.24
g02757_00004	g02757	NA	abortive infection bacteriophage resistance protein	90	2	5	1	1	1	0	0	0	0	5	abortive infection bacteriophage resistance protein(5)	NA(5)	939	939	939.00
g02757_00005	g02757	NA	hypothetical protein	90	2	7	1	1	1	2	0	2	0	7	hypothetical protein(9)	NA(9)	423	936	728.67
g00206_00005	g00206	NA	hypothetical protein	90	61	672	1.71	1	7	0	383	0	479	1151	hypothetical protein(1151)	NA(1151)	138	291	162.48
g00206_00008	g00206	NA	hypothetical protein	90	61	147	1	1	1	0	0	0	0	147	hypothetical protein(147)	NA(147)	162	177	162.41
g00167_1_00018	g00167_1	hsdS	staphylococcal tandem lipoprotein	90	304	756	2.76	1	9	24	487	25	1330	2086	staphylococcal tandem lipoprotein(2085):type I restriction modification system%2C site specificity determination subunit%2C HsdS_1(25):tandem lipoprotein%2C Lpl8_1(1)	NA(2085):hsdS(25):lpl8(1)	123	1299	709.86
g00167_1_00019	g00167_1	NA	lipoprotein	90	304	518	1.30	1	3	2	152	2	156	674	lipoprotein(594):putative lipoprotein(58):putative staphylococcal tandem lipoprotein(25)	NA(677)	144	816	744.36
g00167_1_00020	g00167_1	NA	putative staphylococcal tandem lipoprotein	90	304	396	1.51	1	3	10	172	10	200	596	putative staphylococcal tandem lipoprotein(535):putative lipoprotein(66):lipoprotein(5)	NA(606)	159	900	624.72
g00167_1_00021	g00167_1	NA	putative staphylococcal tandem lipoprotein	90	304	238	1.31	1	3	1	70	1	73	311	putative staphylococcal tandem lipoprotein(312)	NA(312)	192	795	666.43
g00167_1_00022	g00167_1	NA	lipoprotein	90	304	307	1.05	1	2	1	14	1	14	321	lipoprotein(308):putative lipoprotein(14)	NA(322)	147	918	715.43
g00167_1_00023	g00167_1	NA	putative staphylococcal tandem lipoprotein	90	304	294	1.01	1	2	2	4	2	4	298	putative staphylococcal tandem lipoprotein(301)	NA(301)	147	795	730.64
g00167_1_00024	g00167_1	NA	putative staphylococcal tandem lipoprotein	90	304	206	1.02	1	2	0	4	0	4	210	putative staphylococcal tandem lipoprotein(210)	NA(210)	225	795	752.73
g00167_1_00026	g00167_1	lpl8	tandem lipoprotein	90	304	732	1.22	1	3	2	155	2	158	890	tandem lipoprotein(798):tandem lipoprotein%2C Lpl8(83):tandem lipoprotein%2C Lpl8_1(10):staphylococcal tandem lipoprotein(1)	lpl8(891):lpl3(1)	141	837	708.49
g00167_1_00028	g00167_1	lpl3	staphylococcal tandem lipoprotein	90	304	324	1.02	1	2	3	8	3	8	332	staphylococcal tandem lipoprotein(332):tandem lipoprotein(3)	lpl3(331):lpl8(3):NA(1)	129	822	743.45
g00167_1_00029	g00167_1	lpl3	staphylococcal tandem lipoprotein	90	304	309	1.01	1	2	0	4	0	4	313	staphylococcal tandem lipoprotein(312):putative staphylococcal tandem lipoprotein(1)	lpl3(312):NA(1)	204	813	742.10
g00167_1_00030	g00167_1	lpl3	staphylococcal tandem lipoprotein	90	304	211	1.01	1	2	0	2	0	2	213	staphylococcal tandem lipoprotein(198):putative staphylococcal tandem lipoprotein(7):tandem lipoprotein(5):putative lipoprotein(3)	lpl3(195):NA(10):lpl8(5):lpl2(2):lpl1(1)	207	816	758.51
g02591_00004	g02591	fic	putative protein	90	2	3	1	1	1	1	0	1	0	3	putative protein(2):hypothetical protein(1):Adenosine monophosphate-protein transferase SoFic(1)	NA(3):fic(1)	240	1131	792.75
g01638_00005	g01638	NA	hypothetical protein	90	4	124	1.02	1	2	0	2	0	2	126	hypothetical protein(126)	NA(126)	195	210	201.45
g01638_00006	g01638	NA	hypothetical protein	90	4	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	201	201	201.00
g00423_00004	g00423	NA	phage HNH endonuclease	90	15	282	1.01	1	2	0	4	0	4	286	phage HNH endonuclease(286)	NA(286)	189	321	314.83
g00423_00005	g00423	NA	phage HNH endonuclease	90	15	23	1	1	1	0	0	0	0	23	phage HNH endonuclease(23)	NA(23)	315	315	315.00
g00423_00006	g00423	NA	phage HNH endonuclease	90	15	5	1	1	1	0	0	0	0	5	phage HNH endonuclease(5)	NA(5)	315	315	315.00
g00211_3_00023	g00211_3	NA	hypothetical protein	90	11	106	1	1	1	8	0	8	0	106	hypothetical protein(114)	NA(114)	147	1377	1252.42
g00211_3_00024	g00211_3	NA	hypothetical protein	90	11	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	180	180	180.00
g00197_3_00013	g00197_3	coa	staphylocoagulase	90	6	2	1.50	1	2	0	1	0	1	3	staphylocoagulase(2):von Willebrand factor-binding protein(1)	NA(2):coa(1)	264	1488	736.00
g00197_3_00014	g00197_3	coa	staphylocoagulase	90	6	3	1	1	1	0	0	0	0	3	staphylocoagulase(2):von Willebrand factor-binding protein(1)	coa(2):NA(1)	165	1509	1032.00
g00197_3_00015	g00197_3	coa	staphylocoagulase	90	6	2	1	1	1	0	0	0	0	2	staphylocoagulase(2)	coa(1):NA(1)	660	1485	1072.50
g01534_00004	g01534	nagB	glucosamine/galactosamine-6-phosphate isomerase	90	2	778	1	1	1	1	0	1	0	778	glucosamine/galactosamine-6-phosphate isomerase(777):glucosamine/galactosamine-6-phosphate isomerase%2C NagB(2)	nagB(779)	306	759	757.83
g00337_00004	g00337	NA	hypothetical protein	90	25	775	1.00	1	2	1	1	1	1	776	hypothetical protein(777)	NA(777)	141	462	413.42
g02479_00004	g02479	rplD	50S ribosomal protein L4	90	1	773	1.01	1	2	0	4	0	4	777	50S ribosomal protein L4(777)	rplD(777)	447	624	623.59
g03085_00004	g03085	smc	SMC superfamily ATP-binding chromosome segregation protein	90	1	778	1.00	1	2	0	1	0	1	779	SMC superfamily ATP-binding chromosome segregation protein(779)	smc(779)	2400	3567	3563.62
g01999_00004	g01999	glcK	putative glucokinase%2C ROK family	90	1	778	1.00	1	2	1	3	1	3	781	putative glucokinase%2C ROK family(782)	glcK(782)	180	987	984.71
g00618_1_00004	g00618_1	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase 1%2C IspD_1	90	2	774	1.00	1	2	5	2	5	2	776	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase 1%2C IspD_1(781)	ispD(781)	195	717	710.20
g00533_00004	g00533	NA	hypothetical mobile element-associated protein	90	16	269	1.03	1	3	0	8	0	9	278	hypothetical mobile element-associated protein(278)	NA(278)	219	219	219.00
g00410_1_00007	g00410_1	NA	M23/M37 peptidase domain-containing protein	90	16	777	1.00	1	2	1	1	1	1	778	M23/M37 peptidase domain-containing protein(779)	NA(779)	156	597	578.09
g01968_00004	g01968	NA	hypothetical protein	90	2	41	1.02	1	2	0	1	0	1	42	hypothetical protein(42)	NA(42)	150	150	150.00
g00594_1_00007	g00594_1	sspB2	cysteine protease precursor SspB	90	9	778	1.00	1	2	1	2	1	2	780	cysteine protease precursor SspB(573):Staphopain A precursor(208)	sspB2(573):NA(208)	441	1179	1158.80
g02896_00004	g02896	NA	hypothetical protein	90	2	776	1.01	1	2	0	4	0	4	780	hypothetical protein(780)	NA(780)	321	396	395.90
g01298_00004	g01298	NA	putative phage transcriptional activator	90	2	396	1.01	1	3	1	4	1	5	401	putative phage transcriptional activator(402)	NA(402)	147	417	414.49
g02013_00004	g02013	NA	colicin V production protein	90	2	773	1	1	1	1	0	1	0	773	colicin V production protein(774)	NA(774)	189	522	520.47
g00305_2_00008	g00305_2	NA	hypothetical protein	90	1	57	1	1	1	0	0	0	0	57	hypothetical protein(57)	NA(57)	468	570	568.21
g01679_00004	g01679	gntR	gluconate operon transcriptional repressor	90	2	778	1.00	1	2	1	2	1	2	780	gluconate operon transcriptional repressor(781)	gntR(781)	273	681	679.13
g01794_00004	g01794	alsS	putative acetolactate synthase	90	4	778	1	1	1	5	0	5	0	778	putative acetolactate synthase(783)	alsS(783)	246	1665	1654.09
g00576_00004	g00576	NA	helix-turn-helix- domain containing protein	90	1	776	1.00	1	2	19	1	19	1	777	helix-turn-helix- domain containing protein(796)	NA(796)	210	1956	1891.63
g01696_1_00004	g01696_1	NA	hypothetical protein	90	1	19	1.11	1	2	0	2	0	2	21	hypothetical protein(21)	NA(21)	228	378	338.57
g00778_00004	g00778	NA	Protein ADP-ribosyltransferase	90	11	778	1.01	1	2	47	5	47	5	783	Protein ADP-ribosyltransferase(830)	NA(830)	264	948	888.78
g00679_00004	g00679	NA	hypothetical protein	90	6	771	1.00	1	2	4	2	4	2	773	hypothetical protein(777)	NA(777)	123	492	414.47
g00679_00005	g00679	NA	hypothetical protein	90	6	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	417	417	417.00
g01090_00004	g01090	NA	hypothetical protein	90	8	132	1.01	1	2	0	1	0	1	133	hypothetical protein(133)	NA(133)	159	159	159.00
g00313_00004	g00313	NA	hypothetical protein	90	22	736	1.00	1	2	11	3	11	3	739	hypothetical protein(750)	NA(750)	141	645	535.41
g02779_00004	g02779	NA	exonuclease	90	2	776	1.01	1	2	2	4	2	4	780	exonuclease(782)	NA(782)	324	879	876.48
g02229_00004	g02229	sstA	iron (Fe+3) ABC superfamily ATP binding cassette transporter%2C membrane protein	90	2	775	1	1	1	2	0	2	0	775	iron (Fe+3) ABC superfamily ATP binding cassette transporter%2C membrane protein(777)	sstA(777)	276	1014	998.24
g03530_00004	g03530	coaE	putative dephospho-CoA kinase	90	1	776	1.00	1	2	0	2	0	2	778	putative dephospho-CoA kinase(778)	coaE(778)	621	624	624.00
g02264_00004	g02264	NA	aldo/keto reductase	90	3	778	1.00	1	2	0	3	0	3	781	aldo/keto reductase(781)	NA(781)	255	852	832.89
g01072_00004	g01072	NA	hypothetical protein	90	8	777	1.00	1	2	0	2	0	2	779	hypothetical protein(779)	NA(779)	141	288	287.81
g03410_00004	g03410	infC	translation initiation factor IF-3	90	1	777	1.00	1	2	0	2	0	2	779	translation initiation factor IF-3(779)	infC(779)	408	705	560.98
g01350_00004	g01350	NA	PTS system glucose-specific IIBC component	90	2	778	1.00	1	2	6	3	6	3	781	PTS system glucose-specific IIBC component(788)	NA(788)	213	1605	1590.11
g03890_00004	g03890	rihA	inosine/uridine-preferring nucleoside hydrolase	90	1	778	1.00	1	2	0	2	0	2	780	inosine/uridine-preferring nucleoside hydrolase(780)	rihA(780)	768	936	935.14
g01728_1_00004	g01728_1	merP	MerTP family mercury (Hg2+) permease%2C binding protein MerP	90	1	5	1	1	1	0	0	0	0	5	MerTP family mercury (Hg2+) permease%2C binding protein MerP(5)	merP(5)	231	234	233.40
g00542_00004	g00542	NA	putative lipoprotein	90	8	776	1	1	1	4	0	4	0	776	putative lipoprotein(780)	NA(780)	141	648	621.84
g00818_00004	g00818	NA	sugar transferase	90	8	777	1.00	1	2	6	1	6	1	778	sugar transferase(784)	NA(784)	222	693	686.84
g00622_00004	g00622	ada	methylated-DNA--protein-cysteine methyltransferase	90	11	778	1.00	1	2	1	3	1	3	781	methylated-DNA--protein-cysteine methyltransferase(400):methylated-DNA--protein-cysteine methyltransferas(382)	ada(782)	195	522	520.74
g03553_00004	g03553	NA	MutT/Nudix hydrolase family protein	90	1	778	1.00	1	2	0	2	0	2	780	MutT/Nudix hydrolase family protein(780)	NA(780)	453	609	608.40
g03006_00004	g03006	NA	pathogenicity island protein	90	2	101	1.03	1	2	0	3	0	3	104	pathogenicity island protein(99):hypothetical protein(5)	NA(104)	225	237	225.23
g04957_00004	g04957	secA	Sec family Type I general secretory pathway preprotein translocase subunit SecA	90	1	777	1	1	1	1	0	1	0	777	Sec family Type I general secretory pathway preprotein translocase subunit SecA(778)	secA(778)	948	2538	2524.37
g02059_00004	g02059	clpB	ATPase subunit of an ATP-dependent protease%2C ClpB	90	1	776	1.00	1	2	3	2	3	2	778	ATPase subunit of an ATP-dependent protease%2C ClpB(781)	clpB(781)	369	2628	2595.57
g00341_1_00008	g00341_1	ccrA	cassette chromosome recombinase A1	90	21	39	1	1	1	0	0	0	0	39	cassette chromosome recombinase A1(39)	ccrA(39)	1350	1443	1352.38
g00341_1_00009	g00341_1	ccrA	cassette chromosome recombinase A1	90	21	7	1	1	1	0	0	0	0	7	cassette chromosome recombinase A1(7)	ccrA(7)	855	1350	1137.86
g00341_1_00010	g00341_1	ccrA	cassette chromosome recombinase A1	90	21	33	1	1	1	0	0	0	0	33	cassette chromosome recombinase A1(33)	ccrA(33)	1350	1350	1350.00
g00341_1_00015	g00341_1	ccrA	cassette chromosome recombinase A1	90	21	13	1	1	1	0	0	0	0	13	cassette chromosome recombinase A1(13)	ccrA(13)	1347	1347	1347.00
g00341_1_00016	g00341_1	ccrA	cassette chromosome recombinase A1	90	21	152	1.01	1	2	0	1	0	1	153	cassette chromosome recombinase A1(153)	ccrA(153)	1350	1350	1350.00
g01359_00004	g01359	NA	luciferase-like monooxygenase	90	6	778	1.01	1	2	3	5	3	5	783	luciferase-like monooxygenase(786)	NA(786)	168	1068	1003.26
g00178_1_00007	g00178_1	NA	hypothetical protein	90	165	595	1.78	1	6	3	363	3	463	1058	hypothetical protein(1061)	NA(1061)	123	438	397.15
g00178_1_00008	g00178_1	NA	hypothetical protein	90	165	752	1.56	1	4	9	405	9	420	1172	hypothetical protein(1181)	NA(1181)	156	789	399.52
g00178_1_00009	g00178_1	NA	hypothetical protein	90	165	25	1	1	1	0	0	0	0	25	hypothetical protein(25)	NA(25)	312	393	388.80
g00178_1_00010	g00178_1	NA	hypothetical protein	90	165	13	1	1	1	0	0	0	0	13	hypothetical protein(13)	NA(13)	204	423	389.08
g00178_1_00012	g00178_1	NA	hypothetical protein	90	165	35	1	1	1	0	0	0	0	35	hypothetical protein(35)	NA(35)	201	420	413.74
g02630_00004	g02630	NA	hypothetical protein	90	2	5	1	1	1	1	0	1	0	5	hypothetical protein(6)	NA(6)	171	609	472.00
g03882_00004	g03882	rpoA	DNA-directed RNA polymerase subunit alpha	90	1	778	1.01	1	2	0	4	0	4	782	DNA-directed RNA polymerase subunit alpha(782)	rpoA(782)	945	948	945.00
g02395_00004	g02395	NA	hypothetical protein	90	1	235	1.00	1	2	0	1	0	1	236	hypothetical protein(236)	NA(236)	138	189	177.70
g01140_00004	g01140	NA	N-succinyldiaminopimelate aminotransferase	90	3	778	1.01	1	2	8	4	8	4	782	N-succinyldiaminopimelate aminotransferase(791)	NA(791)	252	1158	1138.59
g01768_00004	g01768	NA	Adenine-specific DNA methylase-like protein	90	1	775	1.01	1	2	1	7	1	7	782	Adenine-specific DNA methylase-like protein(783)	NA(783)	282	951	946.82
g00180_1_00009	g00180_1	clfB	clumping factor B	90	1	346	1.02	1	2	3	8	3	8	354	clumping factor B(357)	clfB(357)	207	3258	2432.34
g01518_00004	g01518	set14	superantigen-like protein%2C exotoxin 14	90	2	91	1	1	1	1	0	1	0	91	superantigen-like protein%2C exotoxin 14(91):Toxic shock syndrome toxin-1(1)	set14(91):tst(1)	369	705	696.23
g02612_00004	g02612	ribB	riboflavin synthase subunit alpha	90	2	778	1.00	1	2	1	3	1	3	781	riboflavin synthase subunit alpha(782)	ribB(782)	165	633	631.54
g00326_00011	g00326	NA	hypothetical protein	90	23	36	1	1	1	0	0	0	0	36	hypothetical protein(36)	NA(36)	186	405	333.17
g00326_00012	g00326	NA	hypothetical protein	90	23	10	1	1	1	0	0	0	0	10	hypothetical protein(10)	NA(10)	249	477	336.90
g00326_00013	g00326	NA	hypothetical protein	90	23	40	1	1	1	0	0	0	0	40	hypothetical protein(40)	NA(40)	399	504	501.38
g00326_00014	g00326	NA	hypothetical protein	90	23	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	414	420	418.00
g00452_2_00009	g00452_2	NA	replication initiation factor family protein	90	5	40	1.02	1	2	0	1	0	1	41	replication initiation factor family protein(41)	NA(41)	780	1101	1045.39
g01514_00004	g01514	aroD	3-dehydroquinate dehydratase	90	5	778	1.05	1	2	0	42	0	42	820	3-dehydroquinate dehydratase(820)	aroD(820)	717	717	717.00
g00247_1_00006	g00247_1	hlgA	gamma-hemolysin component A precursor%2C HlgA	90	2	775	1.00	1	2	20	1	21	1	776	gamma-hemolysin component A precursor%2C HlgA(797)	hlgA(797)	219	966	930.87
g01781_00004	g01781	NA	hypothetical protein	90	3	778	1.00	1	2	0	3	0	3	781	hypothetical protein(781)	NA(781)	390	663	662.57
g02440_00004	g02440	NA	transcriptional regulator Cro/CI family protein	90	2	772	1	1	1	1	0	1	0	772	transcriptional regulator Cro/CI family protein(773)	NA(773)	240	540	537.10
g00562_00004	g00562	NA	pathogenicity island protein	90	15	187	1.04	1	2	0	8	0	8	195	pathogenicity island protein(195)	NA(195)	210	210	210.00
g01027_2_00004	g01027_2	NA	maltose/maltodextrin ABC superfamily ATP binding cassette transporter%2C binding protein	90	1	778	1.00	1	2	6	3	6	3	781	maltose/maltodextrin ABC superfamily ATP binding cassette transporter%2C binding protein(780):maltose/maltodextrin ABC superfamily ATP binding cassette transporter%2C membrane protein(7)	NA(787)	129	1680	1263.64
